seq,job_id,product,operation_type,processing_time,arrival_time,due_date,priority_weight,p_over_w_ratio,start_time,completion_time,waiting_time,flow_time,tardiness
613,J0388,Engine Bracket,Milling,59,283,430,3,19.67,32269,32328,31986,32045,31898
614,J0515,Sensor Housing,Milling,17,345,430,1,17.0,32328,32345,31983,32000,31915
615,J0752,Brake Component,Grinding,29,372,432,5,5.8,32345,32374,31973,32002,31942
616,J0960,Gear Box Cover,Milling,39,244,432,3,13.0,32374,32413,32130,32169,31981
617,J0532,Engine Bracket,Milling,49,363,433,4,12.25,32413,32462,32050,32099,32029
618,J0877,Sensor Housing,Drilling,15,319,433,1,15.0,32462,32477,32143,32158,32044
619,J0438,Battery Module Cover,Assembly,62,266,434,4,15.5,32477,32539,32211,32273,32105
620,J0454,EV Battery Case,Milling,100,223,435,5,20.0,32539,32639,32316,32416,32204
621,J0218,Drive Shaft,Grinding,56,293,436,4,14.0,32639,32695,32346,32402,32259
622,J0683,Engine Bracket,Milling,45,352,436,4,11.25,32695,32740,32343,32388,32304
623,J0700,Drive Shaft,Lathe,91,195,436,4,22.75,32740,32831,32545,32636,32395
624,J0061,Battery Module Cover,Assembly,95,225,437,4,23.75,32831,32926,32606,32701,32489
625,J0703,Battery Module Cover,Milling,63,339,437,5,12.6,32926,32989,32587,32650,32552
626,J0259,EV Battery Case,Assembly,60,313,438,5,12.0,32989,33049,32676,32736,32611
627,J0313,Drive Shaft,Lathe,73,328,438,5,14.6,33049,33122,32721,32794,32684
628,J0590,Brake Component,Grinding,55,297,438,4,13.75,33122,33177,32825,32880,32739
629,J0786,Engine Bracket,Milling,63,325,438,4,15.75,33177,33240,32852,32915,32802
630,J0010,Gear Box Cover,Drilling,54,299,439,3,18.0,33240,33294,32941,32995,32855
631,J0821,EV Battery Case,Assembly,110,272,439,5,22.0,33294,33404,33022,33132,32965
632,J0092,EV Battery Case,Milling,97,253,440,5,19.4,33404,33501,33151,33248,33061
633,J0770,Gear Box Cover,Milling,45,291,440,3,15.0,33501,33546,33210,33255,33106
634,J0823,Drive Shaft,Grinding,51,300,440,4,12.75,33546,33597,33246,33297,33157
635,J0299,EV Battery Case,Milling,97,283,441,5,19.4,33597,33694,33314,33411,33253
636,J0717,Gear Box Cover,Drilling,50,269,441,3,16.67,33694,33744,33425,33475,33303
637,J0938,Gear Box Cover,Drilling,40,328,441,3,13.33,33744,33784,33416,33456,33343
638,J0011,Engine Bracket,Milling,36,357,443,3,12.0,33784,33820,33427,33463,33377
639,J0836,Drive Shaft,Lathe,101,201,443,4,25.25,33820,33921,33619,33720,33478
640,J0979,Drive Shaft,Lathe,57,319,443,4,14.25,33921,33978,33602,33659,33535
641,J0090,Sensor Housing,Milling,5,375,444,1,5.0,33978,33983,33603,33608,33539
642,J0320,Gear Box Cover,Milling,80,243,444,3,26.67,33983,34063,33740,33820,33619
643,J0468,Battery Module Cover,Milling,64,312,444,4,16.0,34063,34127,33751,33815,33683
644,J0710,Gear Box Cover,Milling,68,325,444,3,22.67,34127,34195,33802,33870,33751
645,J0066,Sensor Housing,Drilling,15,313,445,1,15.0,34195,34210,33882,33897,33765
646,J0606,Engine Bracket,Milling,47,281,445,3,15.67,34210,34257,33929,33976,33812
647,J0033,Sensor Housing,Milling,11,314,446,1,11.0,34257,34268,33943,33954,33822
648,J0248,Drive Shaft,Grinding,45,382,446,5,9.0,34268,34313,33886,33931,33867
649,J0765,Drive Shaft,Lathe,103,295,447,4,25.75,34313,34416,34018,34121,33969
650,J0301,Brake Component,Grinding,49,329,448,4,12.25,34416,34465,34087,34136,34017
651,J0469,Drive Shaft,Grinding,70,280,448,4,17.5,34465,34535,34185,34255,34087
652,J0567,Gear Box Cover,Milling,85,278,448,3,28.33,34535,34620,34257,34342,34172
653,J0623,EV Battery Case,Assembly,109,218,448,5,21.8,34620,34729,34402,34511,34281
654,J0167,EV Battery Case,Assembly,74,238,449,5,14.8,34729,34803,34491,34565,34354
655,J0694,Brake Component,Grinding,42,364,449,5,8.4,34803,34845,34439,34481,34396
656,J0288,Sensor Housing,Milling,14,390,450,1,14.0,34845,34859,34455,34469,34409
657,J0531,EV Battery Case,Milling,56,336,450,5,11.2,34859,34915,34523,34579,34465
658,J0731,EV Battery Case,Milling,109,276,450,5,21.8,34915,35024,34639,34748,34574
659,J0410,Sensor Housing,Milling,14,301,452,1,14.0,35024,35038,34723,34737,34586
660,J0012,Battery Module Cover,Milling,68,253,454,4,17.0,35038,35106,34785,34853,34652
661,J0715,Brake Component,Drilling,42,364,454,4,10.5,35106,35148,34742,34784,34694
662,J0961,Drive Shaft,Grinding,72,318,454,4,18.0,35148,35220,34830,34902,34766
663,J0633,Battery Module Cover,Assembly,59,297,455,4,14.75,35220,35279,34923,34982,34824
664,J0894,Engine Bracket,Grinding,55,343,455,4,13.75,35279,35334,34936,34991,34879
665,J0246,Brake Component,Grinding,41,391,456,5,8.2,35334,35375,34943,34984,34919
666,J0697,Drive Shaft,Grinding,106,292,456,4,26.5,35375,35481,35083,35189,35025
667,J0851,Gear Box Cover,Milling,53,322,457,3,17.67,35481,35534,35159,35212,35077
668,J0147,Gear Box Cover,Drilling,46,385,458,4,11.5,35534,35580,35149,35195,35122
669,J0577,Battery Module Cover,Assembly,49,352,458,4,12.25,35580,35629,35228,35277,35171
670,J0415,Sensor Housing,Drilling,9,398,459,1,9.0,35629,35638,35231,35240,35179
671,J0649,Battery Module Cover,Assembly,82,308,459,4,20.5,35638,35720,35330,35412,35261
672,J0256,Sensor Housing,Drilling,19,308,460,1,19.0,35720,35739,35412,35431,35279
673,J0595,Battery Module Cover,Assembly,87,262,461,4,21.75,35739,35826,35477,35564,35365
674,J0688,Battery Module Cover,Milling,79,312,461,4,19.75,35826,35905,35514,35593,35444
675,J0621,Battery Module Cover,Milling,57,291,462,4,14.25,35905,35962,35614,35671,35500
676,J0474,Brake Component,Grinding,23,395,463,5,4.6,35962,35985,35567,35590,35522
677,J0546,Battery Module Cover,Assembly,55,348,463,5,11.0,35985,36040,35637,35692,35577
678,J0314,Engine Bracket,Grinding,70,358,464,4,17.5,36040,36110,35682,35752,35646
679,J0589,Brake Component,Drilling,36,378,464,4,9.0,36110,36146,35732,35768,35682
680,J0566,Battery Module Cover,Milling,41,330,466,4,10.25,36146,36187,35816,35857,35721
681,J0748,EV Battery Case,Milling,100,287,466,5,20.0,36187,36287,35900,36000,35821
682,J0105,Brake Component,Grinding,40,368,467,4,10.0,36287,36327,35919,35959,35860
683,J0378,Drive Shaft,Grinding,105,346,468,5,21.0,36327,36432,35981,36086,35964
684,J0680,Engine Bracket,Milling,39,374,468,4,9.75,36432,36471,36058,36097,36003
685,J0718,EV Battery Case,Assembly,66,303,468,5,13.2,36471,36537,36168,36234,36069
686,J0043,EV Battery Case,Assembly,72,265,470,5,14.4,36537,36609,36272,36344,36139
687,J0513,Sensor Housing,Milling,23,437,470,2,11.5,36609,36632,36172,36195,36162
688,J0896,Gear Box Cover,Milling,42,362,470,3,14.0,36632,36674,36270,36312,36204
689,J0116,EV Battery Case,Assembly,99,323,471,5,19.8,36674,36773,36351,36450,36302
690,J0205,Brake Component,Grinding,36,396,472,4,9.0,36773,36809,36377,36413,36337
691,J0958,Brake Component,Drilling,24,383,472,4,6.0,36809,36833,36426,36450,36361
692,J0063,Sensor Housing,Milling,15,349,475,1,15.0,36833,36848,36484,36499,36373
693,J0124,Sensor Housing,Milling,9,382,477,1,9.0,36848,36857,36466,36475,36380
694,J0216,EV Battery Case,Assembly,85,295,478,5,17.0,36857,36942,36562,36647,36464
695,J0357,Sensor Housing,Milling,17,370,478,1,17.0,36942,36959,36572,36589,36481
696,J0928,Sensor Housing,Milling,16,343,478,1,16.0,36959,36975,36616,36632,36497
697,J0369,Sensor Housing,Drilling,11,458,479,2,5.5,36975,36986,36517,36528,36507
698,J0544,Gear Box Cover,Drilling,52,343,479,3,17.33,36986,37038,36643,36695,36559
699,J0853,Engine Bracket,Milling,39,398,479,4,9.75,37038,37077,36640,36679,36598
700,J0273,Engine Bracket,Milling,50,318,480,3,16.67,37077,37127,36759,36809,36647
701,J0695,Engine Bracket,Grinding,34,321,480,3,11.33,37127,37161,36806,36840,36681
702,J0897,Drive Shaft,Grinding,59,313,481,4,14.75,37161,37220,36848,36907,36739
703,J0328,Brake Component,Grinding,55,369,482,4,13.75,37220,37275,36851,36906,36793
704,J0918,Battery Module Cover,Milling,74,351,482,5,14.8,37275,37349,36924,36998,36867
705,J0023,EV Battery Case,Milling,110,281,484,5,22.0,37349,37459,37068,37178,36975
706,J0038,Engine Bracket,Milling,69,278,484,3,23.0,37459,37528,37181,37250,37044
707,J0736,Sensor Housing,Drilling,12,407,484,1,12.0,37528,37540,37121,37133,37056
708,J0957,Sensor Housing,Drilling,11,435,484,2,5.5,37540,37551,37105,37116,37067
709,J0612,Gear Box Cover,Drilling,27,409,485,3,9.0,37551,37578,37142,37169,37093
710,J0016,Gear Box Cover,Drilling,29,430,486,4,7.25,37578,37607,37148,37177,37121
711,J0178,Gear Box Cover,Milling,38,361,486,3,12.67,37607,37645,37246,37284,37159
712,J0487,Brake Component,Grinding,44,297,486,4,11.0,37645,37689,37348,37392,37203
713,J0156,EV Battery Case,Assembly,74,291,487,5,14.8,37689,37763,37398,37472,37276
714,J0880,Gear Box Cover,Drilling,61,299,487,3,20.33,37763,37824,37464,37525,37337
715,J0917,Drive Shaft,Grinding,100,366,487,5,20.0,37824,37924,37458,37558,37437
716,J0706,Engine Bracket,Grinding,63,338,488,3,21.0,37924,37987,37586,37649,37499
717,J0125,Brake Component,Grinding,27,360,490,4,6.75,37987,38014,37627,37654,37524
718,J0687,EV Battery Case,Assembly,117,325,490,5,23.4,38014,38131,37689,37806,37641
719,J0761,Gear Box Cover,Milling,56,380,490,3,18.67,38131,38187,37751,37807,37697
720,J0956,Drive Shaft,Lathe,52,306,490,4,13.0,38187,38239,37881,37933,37749
721,J0327,Brake Component,Drilling,44,397,491,5,8.8,38239,38283,37842,37886,37792
722,J0047,Engine Bracket,Milling,55,319,492,3,18.33,38283,38338,37964,38019,37846
723,J0134,Engine Bracket,Milling,48,401,492,3,16.0,38338,38386,37937,37985,37894
724,J0390,Gear Box Cover,Milling,51,300,492,3,17.0,38386,38437,38086,38137,37945
725,J0987,Engine Bracket,Grinding,52,360,492,3,17.33,38437,38489,38077,38129,37997
726,J0436,Gear Box Cover,Milling,90,340,493,3,30.0,38489,38579,38149,38239,38086
727,J0799,Sensor Housing,Drilling,17,432,493,1,17.0,38579,38596,38147,38164,38103
728,J0333,Gear Box Cover,Drilling,52,319,495,3,17.33,38596,38648,38277,38329,38153
729,J0446,Engine Bracket,Milling,63,326,495,3,21.0,38648,38711,38322,38385,38216
730,J0497,Engine Bracket,Milling,32,335,495,3,10.67,38711,38743,38376,38408,38248
731,J0101,Gear Box Cover,Drilling,57,335,496,3,19.0,38743,38800,38408,38465,38304
732,J0364,Brake Component,Grinding,55,363,496,4,13.75,38800,38855,38437,38492,38359
733,J0955,Drive Shaft,Lathe,97,336,496,4,24.25,38855,38952,38519,38616,38456
734,J0904,Sensor Housing,Milling,6,366,497,1,6.0,38952,38958,38586,38592,38461
735,J0965,EV Battery Case,Assembly,69,311,497,5,13.8,38958,39027,38647,38716,38530
736,J0112,Sensor Housing,Drilling,7,383,498,1,7.0,39027,39034,38644,38651,38536
737,J0610,Brake Component,Grinding,44,428,498,5,8.8,39034,39078,38606,38650,38580
738,J0860,Gear Box Cover,Milling,53,388,498,4,13.25,39078,39131,38690,38743,38633
739,J0056,Sensor Housing,Milling,21,383,499,1,21.0,39131,39152,38748,38769,38653
740,J0382,Drive Shaft,Grinding,46,425,500,5,9.2,39152,39198,38727,38773,38698
741,J0699,Brake Component,Drilling,19,420,501,4,4.75,39198,39217,38778,38797,38716
742,J0806,Battery Module Cover,Assembly,40,436,501,5,8.0,39217,39257,38781,38821,38756
743,J0157,Drive Shaft,Grinding,61,320,502,4,15.25,39257,39318,38937,38998,38816
744,J0284,Engine Bracket,Grinding,48,316,504,3,16.0,39318,39366,39002,39050,38862
745,J0215,Brake Component,Drilling,28,461,506,5,5.6,39366,39394,38905,38933,38888
746,J0569,Drive Shaft,Lathe,53,396,507,4,13.25,39394,39447,38998,39051,38940
747,J0286,Gear Box Cover,Milling,69,289,508,3,23.0,39447,39516,39158,39227,39008
748,J0387,Brake Component,Grinding,55,350,508,4,13.75,39516,39571,39166,39221,39063
749,J0401,Battery Module Cover,Assembly,56,431,509,5,11.2,39571,39627,39140,39196,39118
750,J0555,Engine Bracket,Milling,33,351,509,3,11.0,39627,39660,39276,39309,39151
751,J0551,Gear Box Cover,Milling,66,390,510,4,16.5,39660,39726,39270,39336,39216
752,J0646,Engine Bracket,Milling,51,314,511,3,17.0,39726,39777,39412,39463,39266
753,J0660,Sensor Housing,Milling,7,413,511,1,7.0,39777,39784,39364,39371,39273
754,J0998,Engine Bracket,Grinding,56,382,511,3,18.67,39784,39840,39402,39458,39329
755,J0368,Gear Box Cover,Milling,65,394,512,3,21.67,39840,39905,39446,39511,39393
756,J0619,Sensor Housing,Milling,19,448,512,1,19.0,39905,39924,39457,39476,39412
757,J0395,Engine Bracket,Grinding,55,399,513,3,18.33,39924,39979,39525,39580,39466
758,J0644,Drive Shaft,Grinding,108,306,513,4,27.0,39979,40087,39673,39781,39574
759,J0148,Battery Module Cover,Milling,43,351,514,4,10.75,40087,40130,39736,39779,39616
760,J0002,Sensor Housing,Drilling,6,465,515,1,6.0,40130,40136,39665,39671,39621
761,J0027,Battery Module Cover,Milling,43,353,515,4,10.75,40136,40179,39783,39826,39664
762,J0269,Drive Shaft,Lathe,70,382,516,4,17.5,40179,40249,39797,39867,39733
763,J0582,EV Battery Case,Assembly,117,371,516,5,23.4,40249,40366,39878,39995,39850
764,J0991,Brake Component,Grinding,39,332,516,4,9.75,40366,40405,40034,40073,39889
765,J0231,Brake Component,Grinding,49,428,517,5,9.8,40405,40454,39977,40026,39937
766,J0330,Brake Component,Grinding,42,401,517,4,10.5,40454,40496,40053,40095,39979
767,J0834,Sensor Housing,Milling,24,347,517,1,24.0,40496,40520,40149,40173,40003
768,J0180,Sensor Housing,Drilling,12,415,518,1,12.0,40520,40532,40105,40117,40014
769,J0682,Brake Component,Drilling,28,404,518,4,7.0,40532,40560,40128,40156,40042
770,J0870,Engine Bracket,Grinding,38,435,519,4,9.5,40560,40598,40125,40163,40079
771,J0911,EV Battery Case,Milling,55,394,519,5,11.0,40598,40653,40204,40259,40134
772,J0257,Gear Box Cover,Milling,45,462,520,4,11.25,40653,40698,40191,40236,40178
773,J0657,Brake Component,Drilling,26,398,520,4,6.5,40698,40724,40300,40326,40204
774,J0653,Drive Shaft,Grinding,64,321,521,4,16.0,40724,40788,40403,40467,40267
775,J0655,Battery Module Cover,Assembly,75,398,521,5,15.0,40788,40863,40390,40465,40342
776,J0861,Battery Module Cover,Assembly,68,398,521,5,13.6,40863,40931,40465,40533,40410
777,J0110,Engine Bracket,Milling,49,427,522,3,16.33,40931,40980,40504,40553,40458
778,J0247,Brake Component,Drilling,24,419,522,4,6.0,40980,41004,40561,40585,40482
779,J0235,Gear Box Cover,Milling,36,438,523,4,9.0,41004,41040,40566,40602,40517
780,J0547,Engine Bracket,Milling,47,383,523,3,15.67,41040,41087,40657,40704,40564
781,J0829,Sensor Housing,Milling,13,387,524,1,13.0,41087,41100,40700,40713,40576
782,J0608,Gear Box Cover,Milling,88,297,526,3,29.33,41100,41188,40803,40891,40662
783,J0915,Brake Component,Grinding,53,353,526,4,13.25,41188,41241,40835,40888,40715
784,J0439,Sensor Housing,Milling,16,365,527,1,16.0,41241,41257,40876,40892,40730
785,J0139,Engine Bracket,Grinding,77,378,528,3,25.67,41257,41334,40879,40956,40806
786,J0174,Sensor Housing,Drilling,17,429,528,1,17.0,41334,41351,40905,40922,40823
787,J0306,Gear Box Cover,Milling,44,406,528,3,14.67,41351,41395,40945,40989,40867
788,J0372,Drive Shaft,Lathe,107,375,528,4,26.75,41395,41502,41020,41127,40974
789,J0549,Gear Box Cover,Drilling,46,354,528,3,15.33,41502,41548,41148,41194,41020
790,J0317,Drive Shaft,Lathe,91,398,530,5,18.2,41548,41639,41150,41241,41109
791,J0796,Brake Component,Grinding,47,405,530,4,11.75,41639,41686,41234,41281,41156
792,J0929,Sensor Housing,Milling,7,463,530,2,3.5,41686,41693,41223,41230,41163
793,J0334,Engine Bracket,Milling,44,437,531,3,14.67,41693,41737,41256,41300,41206
794,J0817,Engine Bracket,Milling,43,395,531,3,14.33,41737,41780,41342,41385,41249
795,J0200,Battery Module Cover,Assembly,81,413,533,5,16.2,41780,41861,41367,41448,41328
796,J0300,Gear Box Cover,Drilling,69,395,533,3,23.0,41861,41930,41466,41535,41397
797,J0691,Battery Module Cover,Milling,78,330,533,4,19.5,41930,42008,41600,41678,41475
798,J0017,Gear Box Cover,Milling,38,374,534,3,12.67,42008,42046,41634,41672,41512
799,J0370,Gear Box Cover,Milling,35,350,534,3,11.67,42046,42081,41696,41731,41547
800,J0783,Drive Shaft,Lathe,69,408,534,4,17.25,42081,42150,41673,41742,41616
801,J0359,Brake Component,Grinding,23,403,535,4,5.75,42150,42173,41747,41770,41638
802,J0658,EV Battery Case,Milling,68,325,535,5,13.6,42173,42241,41848,41916,41706
803,J0074,EV Battery Case,Assembly,70,361,536,5,14.0,42241,42311,41880,41950,41775
804,J0255,EV Battery Case,Milling,80,415,536,5,16.0,42311,42391,41896,41976,41855
805,J0452,Gear Box Cover,Drilling,63,429,536,3,21.0,42391,42454,41962,42025,41918
806,J0482,Brake Component,Grinding,37,446,537,4,9.25,42454,42491,42008,42045,41954
807,J0628,Gear Box Cover,Drilling,40,414,538,3,13.33,42491,42531,42077,42117,41993
808,J0690,EV Battery Case,Assembly,118,366,538,5,23.6,42531,42649,42165,42283,42111
809,J0111,Drive Shaft,Lathe,118,348,539,4,29.5,42649,42767,42301,42419,42228
810,J0237,Engine Bracket,Milling,68,403,539,3,22.67,42767,42835,42364,42432,42296
811,J0007,Battery Module Cover,Milling,70,417,540,4,17.5,42835,42905,42418,42488,42365
812,J0198,Brake Component,Drilling,24,452,540,4,6.0,42905,42929,42453,42477,42389
813,J0290,EV Battery Case,Assembly,91,303,540,5,18.2,42929,43020,42626,42717,42480
814,J0459,Brake Component,Grinding,45,397,540,4,11.25,43020,43065,42623,42668,42525
815,J0516,Gear Box Cover,Drilling,50,448,540,3,16.67,43065,43115,42617,42667,42575
816,J0632,Drive Shaft,Grinding,54,471,540,5,10.8,43115,43169,42644,42698,42629
817,J0686,Gear Box Cover,Milling,59,389,540,3,19.67,43169,43228,42780,42839,42688
818,J0954,Engine Bracket,Milling,49,411,541,3,16.33,43228,43277,42817,42866,42736
819,J0571,Drive Shaft,Lathe,63,401,543,4,15.75,43277,43340,42876,42939,42797
820,J0018,Battery Module Cover,Milling,53,366,544,4,13.25,43340,43393,42974,43027,42849
821,J0039,Battery Module Cover,Milling,76,442,544,5,15.2,43393,43469,42951,43027,42925
822,J0223,Sensor Housing,Milling,25,402,546,1,25.0,43469,43494,43067,43092,42948
823,J0445,Sensor Housing,Milling,8,474,546,1,8.0,43494,43502,43020,43028,42956
824,J0524,Brake Component,Grinding,49,428,547,4,12.25,43502,43551,43074,43123,43004
825,J0650,Drive Shaft,Grinding,106,390,547,5,21.2,43551,43657,43161,43267,43110
826,J0713,Engine Bracket,Milling,70,385,547,3,23.33,43657,43727,43272,43342,43180
827,J0088,Engine Bracket,Grinding,63,388,548,3,21.0,43727,43790,43339,43402,43242
828,J0366,Drive Shaft,Lathe,113,290,548,4,28.25,43790,43903,43500,43613,43355
829,J0386,EV Battery Case,Assembly,78,426,550,5,15.6,43903,43981,43477,43555,43431
830,J0485,Drive Shaft,Grinding,45,402,550,4,11.25,43981,44026,43579,43624,43476
831,J0499,Battery Module Cover,Assembly,72,457,550,5,14.4,44026,44098,43569,43641,43548
832,J0670,Brake Component,Grinding,28,479,550,4,7.0,44098,44126,43619,43647,43576
833,J0773,Sensor Housing,Milling,8,482,550,2,4.0,44126,44134,43644,43652,43584
834,J0014,Brake Component,Grinding,29,477,551,4,7.25,44134,44163,43657,43686,43612
835,J0119,Drive Shaft,Lathe,77,345,552,4,19.25,44163,44240,43818,43895,43688
836,J0669,EV Battery Case,Milling,57,399,552,5,11.4,44240,44297,43841,43898,43745
837,J0106,Engine Bracket,Milling,27,422,554,3,9.0,44297,44324,43875,43902,43770
838,J0312,Drive Shaft,Grinding,74,341,554,4,18.5,44324,44398,43983,44057,43844
839,J0772,Brake Component,Drilling,38,446,554,4,9.5,44398,44436,43952,43990,43882
840,J0478,Drive Shaft,Lathe,85,420,557,4,21.25,44436,44521,44016,44101,43964
841,J0949,EV Battery Case,Assembly,64,413,557,5,12.8,44521,44585,44108,44172,44028
842,J0476,EV Battery Case,Milling,77,376,559,5,15.4,44585,44662,44209,44286,44103
843,J0045,Battery Module Cover,Milling,63,413,560,4,15.75,44662,44725,44249,44312,44165
844,J0522,Drive Shaft,Lathe,93,412,560,5,18.6,44725,44818,44313,44406,44258
845,J0243,Sensor Housing,Milling,25,439,561,1,25.0,44818,44843,44379,44404,44282
846,J0624,Sensor Housing,Drilling,14,406,561,1,14.0,44843,44857,44437,44451,44296
847,J0664,Gear Box Cover,Drilling,44,450,561,3,14.67,44857,44901,44407,44451,44340
848,J0867,Brake Component,Grinding,46,460,561,5,9.2,44901,44947,44441,44487,44386
849,J0983,Drive Shaft,Lathe,97,376,561,4,24.25,44947,45044,44571,44668,44483
850,J0052,Gear Box Cover,Drilling,50,380,562,3,16.67,45044,45094,44664,44714,44532
851,J0648,Battery Module Cover,Assembly,62,416,562,4,15.5,45094,45156,44678,44740,44594
852,J0755,Engine Bracket,Milling,56,455,562,3,18.67,45156,45212,44701,44757,44650
853,J0185,Battery Module Cover,Assembly,41,422,563,4,10.25,45212,45253,44790,44831,44690
854,J0413,EV Battery Case,Assembly,118,346,563,5,23.6,45253,45371,44907,45025,44808
855,J0021,Brake Component,Grinding,45,469,564,4,11.25,45371,45416,44902,44947,44852
856,J0379,Engine Bracket,Milling,65,410,564,3,21.67,45416,45481,45006,45071,44917
857,J0431,EV Battery Case,Assembly,116,311,564,5,23.2,45481,45597,45170,45286,45033
858,J0262,Drive Shaft,Lathe,111,366,565,4,27.75,45597,45708,45231,45342,45143
859,J0443,Brake Component,Drilling,22,495,566,5,4.4,45708,45730,45213,45235,45164
860,J0596,Sensor Housing,Drilling,7,409,566,1,7.0,45730,45737,45321,45328,45171
861,J0856,Gear Box Cover,Milling,77,444,568,3,25.67,45737,45814,45293,45370,45246
862,J0672,Engine Bracket,Milling,57,376,569,3,19.0,45814,45871,45438,45495,45302
863,J0952,Drive Shaft,Lathe,110,351,569,4,27.5,45871,45981,45520,45630,45412
864,J0078,Battery Module Cover,Assembly,47,470,570,4,11.75,45981,46028,45511,45558,45458
865,J0674,Drive Shaft,Grinding,87,458,570,5,17.4,46028,46115,45570,45657,45545
866,J0137,Battery Module Cover,Assembly,81,445,572,4,20.25,46115,46196,45670,45751,45624
867,J0280,EV Battery Case,Assembly,112,384,572,5,22.4,46196,46308,45812,45924,45736
868,J0724,Gear Box Cover,Milling,89,385,572,3,29.67,46308,46397,45923,46012,45825
869,J0838,Engine Bracket,Milling,70,446,573,4,17.5,46397,46467,45951,46021,45894
870,J0108,Battery Module Cover,Assembly,92,351,574,4,23.0,46467,46559,46116,46208,45985
871,J0271,Drive Shaft,Grinding,105,429,574,4,26.25,46559,46664,46130,46235,46090
872,J0490,Gear Box Cover,Drilling,59,396,574,3,19.67,46664,46723,46268,46327,46149
873,J0602,Gear Box Cover,Milling,74,446,574,3,24.67,46723,46797,46277,46351,46223
874,J0020,Gear Box Cover,Milling,48,393,575,3,16.0,46797,46845,46404,46452,46270
875,J0182,Engine Bracket,Milling,29,460,575,3,9.67,46845,46874,46385,46414,46299
876,J0747,EV Battery Case,Milling,73,388,575,5,14.6,46874,46947,46486,46559,46372
877,J0565,EV Battery Case,Milling,60,382,576,5,12.0,46947,47007,46565,46625,46431
878,J0586,EV Battery Case,Assembly,106,346,576,5,21.2,47007,47113,46661,46767,46537
879,J0953,Drive Shaft,Lathe,113,340,576,4,28.25,47113,47226,46773,46886,46650
880,J0291,Battery Module Cover,Milling,71,483,577,5,14.2,47226,47297,46743,46814,46720
881,J0123,Engine Bracket,Grinding,43,469,578,3,14.33,47297,47340,46828,46871,46762
882,J0188,EV Battery Case,Milling,107,354,578,5,21.4,47340,47447,46986,47093,46869
883,J0488,Engine Bracket,Grinding,68,429,578,3,22.67,47447,47515,47018,47086,46937
884,J0905,Drive Shaft,Lathe,105,410,578,4,26.25,47515,47620,47105,47210,47042
885,J0187,EV Battery Case,Milling,63,475,579,5,12.6,47620,47683,47145,47208,47104
886,J0441,EV Battery Case,Assembly,78,446,580,5,15.6,47683,47761,47237,47315,47181
887,J0440,EV Battery Case,Milling,104,364,581,5,20.8,47761,47865,47397,47501,47284
888,J0883,Drive Shaft,Lathe,110,354,581,4,27.5,47865,47975,47511,47621,47394
889,J0480,Drive Shaft,Lathe,102,445,583,5,20.4,47975,48077,47530,47632,47494
890,J0527,Brake Component,Grinding,28,482,583,4,7.0,48077,48105,47595,47623,47522
891,J0613,Brake Component,Grinding,50,495,583,5,10.0,48105,48155,47610,47660,47572
892,J0626,Engine Bracket,Milling,47,446,584,3,15.67,48155,48202,47709,47756,47618
893,J0797,Gear Box Cover,Milling,42,449,584,3,14.0,48202,48244,47753,47795,47660
894,J0735,Sensor Housing,Milling,18,487,586,1,18.0,48244,48262,47757,47775,47676
895,J0831,Drive Shaft,Grinding,81,435,589,4,20.25,48262,48343,47827,47908,47754
896,J0136,Brake Component,Drilling,16,477,590,4,4.0,48343,48359,47866,47882,47769
897,J0374,Gear Box Cover,Drilling,67,477,590,3,22.33,48359,48426,47882,47949,47836
898,J0716,Drive Shaft,Lathe,92,440,590,5,18.4,48426,48518,47986,48078,47928
899,J0767,Engine Bracket,Milling,66,447,591,3,22.0,48518,48584,48071,48137,47993
900,J0814,Drive Shaft,Grinding,49,485,591,4,12.25,48584,48633,48099,48148,48042
901,J0875,Gear Box Cover,Milling,35,416,591,3,11.67,48633,48668,48217,48252,48077
902,J0895,Brake Component,Drilling,20,424,591,4,5.0,48668,48688,48244,48264,48097
903,J0305,Engine Bracket,Milling,35,492,592,3,11.67,48688,48723,48196,48231,48131
904,J0504,Battery Module Cover,Milling,76,458,592,4,19.0,48723,48799,48265,48341,48207
905,J0186,Drive Shaft,Grinding,94,404,593,4,23.5,48799,48893,48395,48489,48300
906,J0277,EV Battery Case,Milling,67,418,593,5,13.4,48893,48960,48475,48542,48367
907,J0403,Engine Bracket,Grinding,61,484,593,3,20.33,48960,49021,48476,48537,48428
908,J0756,Brake Component,Grinding,37,442,593,4,9.25,49021,49058,48579,48616,48465
909,J0739,Sensor Housing,Milling,9,441,594,1,9.0,49058,49067,48617,48626,48473
910,J0051,Drive Shaft,Grinding,56,410,598,4,14.0,49067,49123,48657,48713,48525
911,J0560,Brake Component,Grinding,45,425,598,4,11.25,49123,49168,48698,48743,48570
912,J0121,Battery Module Cover,Assembly,59,500,599,5,11.8,49168,49227,48668,48727,48628
913,J0479,Drive Shaft,Grinding,79,401,600,4,19.75,49227,49306,48826,48905,48706
914,J0492,Drive Shaft,Grinding,102,485,601,5,20.4,49306,49408,48821,48923,48807
915,J0840,Brake Component,Grinding,24,473,601,4,6.0,49408,49432,48935,48959,48831
916,J0873,Gear Box Cover,Milling,86,458,601,3,28.67,49432,49518,48974,49060,48917
917,J0989,Gear Box Cover,Drilling,32,492,601,3,10.67,49518,49550,49026,49058,48949
