seq,job_id,product,operation_type,processing_time,arrival_time,due_date,priority_weight,p_over_w_ratio,start_time,completion_time,waiting_time,flow_time,tardiness
611,J0487,Brake Component,Grinding,44,297,486,4,11.0,33978,34022,33681,33725,33536
612,J0590,Brake Component,Grinding,55,297,438,4,13.75,34022,34077,33725,33780,33639
613,J0608,Gear Box Cover,Milling,88,297,526,3,29.33,34077,34165,33780,33868,33639
614,J0633,Battery Module Cover,Assembly,59,297,455,4,14.75,34165,34224,33868,33927,33769
615,J0252,Engine Bracket,Milling,51,298,406,3,17.0,34224,34275,33926,33977,33869
616,J0010,Gear Box Cover,Drilling,54,299,439,3,18.0,34275,34329,33976,34030,33890
617,J0880,Gear Box Cover,Drilling,61,299,487,3,20.33,34329,34390,34030,34091,33903
618,J0390,Gear Box Cover,Milling,51,300,492,3,17.0,34390,34441,34090,34141,33949
619,J0823,Drive Shaft,Grinding,51,300,440,4,12.75,34441,34492,34141,34192,34052
620,J0410,Sensor Housing,Milling,14,301,452,1,14.0,34492,34506,34191,34205,34054
621,J0465,Engine Bracket,Milling,54,302,414,3,18.0,34506,34560,34204,34258,34146
622,J0708,Sensor Housing,Drilling,6,302,363,2,3.0,34560,34566,34258,34264,34203
623,J0879,Gear Box Cover,Milling,41,302,408,3,13.67,34566,34607,34264,34305,34199
624,J0290,EV Battery Case,Assembly,91,303,540,5,18.2,34607,34698,34304,34395,34158
625,J0718,EV Battery Case,Assembly,66,303,468,5,13.2,34698,34764,34395,34461,34296
626,J0464,Brake Component,Drilling,16,304,425,4,4.0,34764,34780,34460,34476,34355
627,J0763,Sensor Housing,Milling,10,304,358,1,10.0,34780,34790,34476,34486,34432
628,J0644,Drive Shaft,Grinding,108,306,513,4,27.0,34790,34898,34484,34592,34385
629,J0921,Drive Shaft,Lathe,58,306,399,5,11.6,34898,34956,34592,34650,34557
630,J0956,Drive Shaft,Lathe,52,306,490,4,13.0,34956,35008,34650,34702,34518
631,J0256,Sensor Housing,Drilling,19,308,460,1,19.0,35008,35027,34700,34719,34567
632,J0505,Battery Module Cover,Assembly,66,308,394,5,13.2,35027,35093,34719,34785,34699
633,J0649,Battery Module Cover,Assembly,82,308,459,4,20.5,35093,35175,34785,34867,34716
634,J0389,Brake Component,Drilling,24,310,369,5,4.8,35175,35199,34865,34889,34830
635,J0084,Sensor Housing,Drilling,7,311,366,1,7.0,35199,35206,34888,34895,34840
636,J0222,Gear Box Cover,Drilling,28,311,428,3,9.33,35206,35234,34895,34923,34806
637,J0431,EV Battery Case,Assembly,116,311,564,5,23.2,35234,35350,34923,35039,34786
638,J0965,EV Battery Case,Assembly,69,311,497,5,13.8,35350,35419,35039,35108,34922
639,J0348,Drive Shaft,Lathe,52,312,421,5,10.4,35419,35471,35107,35159,35050
640,J0468,Battery Module Cover,Milling,64,312,444,4,16.0,35471,35535,35159,35223,35091
641,J0642,Sensor Housing,Drilling,17,312,412,1,17.0,35535,35552,35223,35240,35140
642,J0688,Battery Module Cover,Milling,79,312,461,4,19.75,35552,35631,35240,35319,35170
643,J0066,Sensor Housing,Drilling,15,313,445,1,15.0,35631,35646,35318,35333,35201
644,J0250,Brake Component,Grinding,34,313,389,4,8.5,35646,35680,35333,35367,35291
645,J0259,EV Battery Case,Assembly,60,313,438,5,12.0,35680,35740,35367,35427,35302
646,J0897,Drive Shaft,Grinding,59,313,481,4,14.75,35740,35799,35427,35486,35318
647,J0033,Sensor Housing,Milling,11,314,446,1,11.0,35799,35810,35485,35496,35364
648,J0646,Engine Bracket,Milling,51,314,511,3,17.0,35810,35861,35496,35547,35350
649,J0230,Brake Component,Drilling,15,316,430,4,3.75,35861,35876,35545,35560,35446
650,J0284,Engine Bracket,Grinding,48,316,504,3,16.0,35876,35924,35560,35608,35420
651,J0779,Sensor Housing,Milling,11,316,389,1,11.0,35924,35935,35608,35619,35546
652,J0512,Sensor Housing,Drilling,6,317,391,1,6.0,35935,35941,35618,35624,35550
653,J0273,Engine Bracket,Milling,50,318,480,3,16.67,35941,35991,35623,35673,35511
654,J0961,Drive Shaft,Grinding,72,318,454,4,18.0,35991,36063,35673,35745,35609
655,J0047,Engine Bracket,Milling,55,319,492,3,18.33,36063,36118,35744,35799,35626
656,J0333,Gear Box Cover,Drilling,52,319,495,3,17.33,36118,36170,35799,35851,35675
657,J0877,Sensor Housing,Drilling,15,319,433,1,15.0,36170,36185,35851,35866,35752
658,J0979,Drive Shaft,Lathe,57,319,443,4,14.25,36185,36242,35866,35923,35799
659,J0095,Brake Component,Drilling,17,320,409,4,4.25,36242,36259,35922,35939,35850
660,J0157,Drive Shaft,Grinding,61,320,502,4,15.25,36259,36320,35939,36000,35818
661,J0350,Sensor Housing,Milling,18,320,354,2,9.0,36320,36338,36000,36018,35984
662,J0653,Drive Shaft,Grinding,64,321,521,4,16.0,36338,36402,36017,36081,35881
663,J0695,Engine Bracket,Grinding,34,321,480,3,11.33,36402,36436,36081,36115,35956
664,J0851,Gear Box Cover,Milling,53,322,457,3,17.67,36436,36489,36114,36167,36032
665,J0116,EV Battery Case,Assembly,99,323,471,5,19.8,36489,36588,36166,36265,36117
666,J0658,EV Battery Case,Milling,68,325,535,5,13.6,36588,36656,36263,36331,36121
667,J0687,EV Battery Case,Assembly,117,325,490,5,23.4,36656,36773,36331,36448,36283
668,J0710,Gear Box Cover,Milling,68,325,444,3,22.67,36773,36841,36448,36516,36397
669,J0786,Engine Bracket,Milling,63,325,438,4,15.75,36841,36904,36516,36579,36466
670,J0446,Engine Bracket,Milling,63,326,495,3,21.0,36904,36967,36578,36641,36472
671,J0426,Sensor Housing,Drilling,9,327,378,2,4.5,36967,36976,36640,36649,36598
672,J0313,Drive Shaft,Lathe,73,328,438,5,14.6,36976,37049,36648,36721,36611
673,J0938,Gear Box Cover,Drilling,40,328,441,3,13.33,37049,37089,36721,36761,36648
674,J0301,Brake Component,Grinding,49,329,448,4,12.25,37089,37138,36760,36809,36690
675,J0566,Battery Module Cover,Milling,41,330,466,4,10.25,37138,37179,36808,36849,36713
676,J0691,Battery Module Cover,Milling,78,330,533,4,19.5,37179,37257,36849,36927,36724
677,J0191,Brake Component,Grinding,24,332,401,5,4.8,37257,37281,36925,36949,36880
678,J0593,Sensor Housing,Milling,13,332,388,2,6.5,37281,37294,36949,36962,36906
679,J0991,Brake Component,Grinding,39,332,516,4,9.75,37294,37333,36962,37001,36817
680,J0001,Engine Bracket,Milling,50,333,427,4,12.5,37333,37383,37000,37050,36956
681,J0568,Sensor Housing,Drilling,13,334,404,1,13.0,37383,37396,37049,37062,36992
682,J0101,Gear Box Cover,Drilling,57,335,496,3,19.0,37396,37453,37061,37118,36957
683,J0497,Engine Bracket,Milling,32,335,495,3,10.67,37453,37485,37118,37150,36990
684,J0751,Brake Component,Grinding,34,335,420,4,8.5,37485,37519,37150,37184,37099
685,J0475,Sensor Housing,Drilling,19,336,389,2,9.5,37519,37538,37183,37202,37149
686,J0531,EV Battery Case,Milling,56,336,450,5,11.2,37538,37594,37202,37258,37144
687,J0955,Drive Shaft,Lathe,97,336,496,4,24.25,37594,37691,37258,37355,37195
688,J0706,Engine Bracket,Grinding,63,338,488,3,21.0,37691,37754,37353,37416,37266
689,J0362,Drive Shaft,Lathe,62,339,413,5,12.4,37754,37816,37415,37477,37403
690,J0703,Battery Module Cover,Milling,63,339,437,5,12.6,37816,37879,37477,37540,37442
691,J0734,Brake Component,Grinding,55,339,424,5,11.0,37879,37934,37540,37595,37510
692,J0950,Sensor Housing,Milling,13,339,400,1,13.0,37934,37947,37595,37608,37547
693,J0436,Gear Box Cover,Milling,90,340,493,3,30.0,37947,38037,37607,37697,37544
694,J0953,Drive Shaft,Lathe,113,340,576,4,28.25,38037,38150,37697,37810,37574
695,J0312,Drive Shaft,Grinding,74,341,554,4,18.5,38150,38224,37809,37883,37670
696,J0070,Gear Box Cover,Drilling,29,343,421,3,9.67,38224,38253,37881,37910,37832
697,J0544,Gear Box Cover,Drilling,52,343,479,3,17.33,38253,38305,37910,37962,37826
698,J0894,Engine Bracket,Grinding,55,343,455,4,13.75,38305,38360,37962,38017,37905
699,J0928,Sensor Housing,Milling,16,343,478,1,16.0,38360,38376,38017,38033,37898
700,J0119,Drive Shaft,Lathe,77,345,552,4,19.25,38376,38453,38031,38108,37901
701,J0515,Sensor Housing,Milling,17,345,430,1,17.0,38453,38470,38108,38125,38040
702,J0378,Drive Shaft,Grinding,105,346,468,5,21.0,38470,38575,38124,38229,38107
703,J0413,EV Battery Case,Assembly,118,346,563,5,23.6,38575,38693,38229,38347,38130
704,J0586,EV Battery Case,Assembly,106,346,576,5,21.2,38693,38799,38347,38453,38223
705,J0988,Brake Component,Grinding,21,346,427,4,5.25,38799,38820,38453,38474,38393
706,J0834,Sensor Housing,Milling,24,347,517,1,24.0,38820,38844,38473,38497,38327
707,J0959,Sensor Housing,Drilling,5,347,385,2,2.5,38844,38849,38497,38502,38464
708,J0111,Drive Shaft,Lathe,118,348,539,4,29.5,38849,38967,38501,38619,38428
709,J0546,Battery Module Cover,Assembly,55,348,463,5,11.0,38967,39022,38619,38674,38559
710,J0063,Sensor Housing,Milling,15,349,475,1,15.0,39022,39037,38673,38688,38562
711,J0370,Gear Box Cover,Milling,35,350,534,3,11.67,39037,39072,38687,38722,38538
712,J0387,Brake Component,Grinding,55,350,508,4,13.75,39072,39127,38722,38777,38619
713,J0108,Battery Module Cover,Assembly,92,351,574,4,23.0,39127,39219,38776,38868,38645
714,J0148,Battery Module Cover,Milling,43,351,514,4,10.75,39219,39262,38868,38911,38748
715,J0555,Engine Bracket,Milling,33,351,509,3,11.0,39262,39295,38911,38944,38786
716,J0918,Battery Module Cover,Milling,74,351,482,5,14.8,39295,39369,38944,39018,38887
717,J0952,Drive Shaft,Lathe,110,351,569,4,27.5,39369,39479,39018,39128,38910
718,J0577,Battery Module Cover,Assembly,49,352,458,4,12.25,39479,39528,39127,39176,39070
719,J0683,Engine Bracket,Milling,45,352,436,4,11.25,39528,39573,39176,39221,39137
720,J0027,Battery Module Cover,Milling,43,353,515,4,10.75,39573,39616,39220,39263,39101
721,J0915,Brake Component,Grinding,53,353,526,4,13.25,39616,39669,39263,39316,39143
722,J0188,EV Battery Case,Milling,107,354,578,5,21.4,39669,39776,39315,39422,39198
723,J0549,Gear Box Cover,Drilling,46,354,528,3,15.33,39776,39822,39422,39468,39294
724,J0883,Drive Shaft,Lathe,110,354,581,4,27.5,39822,39932,39468,39578,39351
725,J0746,Brake Component,Drilling,44,356,420,5,8.8,39932,39976,39576,39620,39556
726,J0011,Engine Bracket,Milling,36,357,443,3,12.0,39976,40012,39619,39655,39569
727,J0275,Brake Component,Grinding,29,358,399,5,5.8,40012,40041,39654,39683,39642
728,J0314,Engine Bracket,Grinding,70,358,464,4,17.5,40041,40111,39683,39753,39647
729,J0125,Brake Component,Grinding,27,360,490,4,6.75,40111,40138,39751,39778,39648
730,J0987,Engine Bracket,Grinding,52,360,492,3,17.33,40138,40190,39778,39830,39698
731,J0074,EV Battery Case,Assembly,70,361,536,5,14.0,40190,40260,39829,39899,39724
732,J0178,Gear Box Cover,Milling,38,361,486,3,12.67,40260,40298,39899,39937,39812
733,J0896,Gear Box Cover,Milling,42,362,470,3,14.0,40298,40340,39936,39978,39870
734,J0364,Brake Component,Grinding,55,363,496,4,13.75,40340,40395,39977,40032,39899
735,J0532,Engine Bracket,Milling,49,363,433,4,12.25,40395,40444,40032,40081,40011
736,J0440,EV Battery Case,Milling,104,364,581,5,20.8,40444,40548,40080,40184,39967
737,J0694,Brake Component,Grinding,42,364,449,5,8.4,40548,40590,40184,40226,40141
738,J0715,Brake Component,Drilling,42,364,454,4,10.5,40590,40632,40226,40268,40178
739,J0439,Sensor Housing,Milling,16,365,527,1,16.0,40632,40648,40267,40283,40121
740,J0018,Battery Module Cover,Milling,53,366,544,4,13.25,40648,40701,40282,40335,40157
741,J0262,Drive Shaft,Lathe,111,366,565,4,27.75,40701,40812,40335,40446,40247
742,J0690,EV Battery Case,Assembly,118,366,538,5,23.6,40812,40930,40446,40564,40392
743,J0904,Sensor Housing,Milling,6,366,497,1,6.0,40930,40936,40564,40570,40439
744,J0917,Drive Shaft,Grinding,100,366,487,5,20.0,40936,41036,40570,40670,40549
745,J0105,Brake Component,Grinding,40,368,467,4,10.0,41036,41076,40668,40708,40609
746,J0328,Brake Component,Grinding,55,369,482,4,13.75,41076,41131,40707,40762,40649
747,J0357,Sensor Housing,Milling,17,370,478,1,17.0,41131,41148,40761,40778,40670
748,J0582,EV Battery Case,Assembly,117,371,516,5,23.4,41148,41265,40777,40894,40749
749,J0752,Brake Component,Grinding,29,372,432,5,5.8,41265,41294,40893,40922,40862
750,J0922,Engine Bracket,Milling,29,373,412,4,7.25,41294,41323,40921,40950,40911
751,J0017,Gear Box Cover,Milling,38,374,534,3,12.67,41323,41361,40949,40987,40827
752,J0680,Engine Bracket,Milling,39,374,468,4,9.75,41361,41400,40987,41026,40932
753,J0090,Sensor Housing,Milling,5,375,444,1,5.0,41400,41405,41025,41030,40961
754,J0372,Drive Shaft,Lathe,107,375,528,4,26.75,41405,41512,41030,41137,40984
755,J0476,EV Battery Case,Milling,77,376,559,5,15.4,41512,41589,41136,41213,41030
756,J0672,Engine Bracket,Milling,57,376,569,3,19.0,41589,41646,41213,41270,41077
757,J0983,Drive Shaft,Lathe,97,376,561,4,24.25,41646,41743,41270,41367,41182
758,J0139,Engine Bracket,Grinding,77,378,528,3,25.67,41743,41820,41365,41442,41292
759,J0589,Brake Component,Drilling,36,378,464,4,9.0,41820,41856,41442,41478,41392
760,J0052,Gear Box Cover,Drilling,50,380,562,3,16.67,41856,41906,41476,41526,41344
761,J0761,Gear Box Cover,Milling,56,380,490,3,18.67,41906,41962,41526,41582,41472
762,J0774,EV Battery Case,Assembly,104,380,620,5,20.8,41962,42066,41582,41686,41446
763,J0124,Sensor Housing,Milling,9,382,477,1,9.0,42066,42075,41684,41693,41598
764,J0248,Drive Shaft,Grinding,45,382,446,5,9.0,42075,42120,41693,41738,41674
765,J0269,Drive Shaft,Lathe,70,382,516,4,17.5,42120,42190,41738,41808,41674
766,J0565,EV Battery Case,Milling,60,382,576,5,12.0,42190,42250,41808,41868,41674
767,J0998,Engine Bracket,Grinding,56,382,511,3,18.67,42250,42306,41868,41924,41795
768,J0056,Sensor Housing,Milling,21,383,499,1,21.0,42306,42327,41923,41944,41828
769,J0112,Sensor Housing,Drilling,7,383,498,1,7.0,42327,42334,41944,41951,41836
770,J0547,Engine Bracket,Milling,47,383,523,3,15.67,42334,42381,41951,41998,41858
771,J0958,Brake Component,Drilling,24,383,472,4,6.0,42381,42405,41998,42022,41933
772,J0280,EV Battery Case,Assembly,112,384,572,5,22.4,42405,42517,42021,42133,41945
773,J0147,Gear Box Cover,Drilling,46,385,458,4,11.5,42517,42563,42132,42178,42105
774,J0713,Engine Bracket,Milling,70,385,547,3,23.33,42563,42633,42178,42248,42086
775,J0724,Gear Box Cover,Milling,89,385,572,3,29.67,42633,42722,42248,42337,42150
776,J0829,Sensor Housing,Milling,13,387,524,1,13.0,42722,42735,42335,42348,42211
777,J0088,Engine Bracket,Grinding,63,388,548,3,21.0,42735,42798,42347,42410,42250
778,J0747,EV Battery Case,Milling,73,388,575,5,14.6,42798,42871,42410,42483,42296
779,J0860,Gear Box Cover,Milling,53,388,498,4,13.25,42871,42924,42483,42536,42426
780,J0903,Battery Module Cover,Assembly,98,388,627,4,24.5,42924,43022,42536,42634,42395
781,J0686,Gear Box Cover,Milling,59,389,540,3,19.67,43022,43081,42633,42692,42541
782,J0936,EV Battery Case,Assembly,78,389,604,5,15.6,43081,43159,42692,42770,42555
783,J0288,Sensor Housing,Milling,14,390,450,1,14.0,43159,43173,42769,42783,42723
784,J0551,Gear Box Cover,Milling,66,390,510,4,16.5,43173,43239,42783,42849,42729
785,J0650,Drive Shaft,Grinding,106,390,547,5,21.2,43239,43345,42849,42955,42798
786,J0246,Brake Component,Grinding,41,391,456,5,8.2,43345,43386,42954,42995,42930
787,J0020,Gear Box Cover,Milling,48,393,575,3,16.0,43386,43434,42993,43041,42859
788,J0368,Gear Box Cover,Milling,65,394,512,3,21.67,43434,43499,43040,43105,42987
789,J0911,EV Battery Case,Milling,55,394,519,5,11.0,43499,43554,43105,43160,43035
790,J0300,Gear Box Cover,Drilling,69,395,533,3,23.0,43554,43623,43159,43228,43090
791,J0474,Brake Component,Grinding,23,395,463,5,4.6,43623,43646,43228,43251,43183
792,J0817,Engine Bracket,Milling,43,395,531,3,14.33,43646,43689,43251,43294,43158
793,J0205,Brake Component,Grinding,36,396,472,4,9.0,43689,43725,43293,43329,43253
794,J0490,Gear Box Cover,Drilling,59,396,574,3,19.67,43725,43784,43329,43388,43210
795,J0569,Drive Shaft,Lathe,53,396,507,4,13.25,43784,43837,43388,43441,43330
796,J0327,Brake Component,Drilling,44,397,491,5,8.8,43837,43881,43440,43484,43390
797,J0459,Brake Component,Grinding,45,397,540,4,11.25,43881,43926,43484,43529,43386
798,J0317,Drive Shaft,Lathe,91,398,530,5,18.2,43926,44017,43528,43619,43487
799,J0415,Sensor Housing,Drilling,9,398,459,1,9.0,44017,44026,43619,43628,43567
800,J0655,Battery Module Cover,Assembly,75,398,521,5,15.0,44026,44101,43628,43703,43580
801,J0657,Brake Component,Drilling,26,398,520,4,6.5,44101,44127,43703,43729,43607
802,J0853,Engine Bracket,Milling,39,398,479,4,9.75,44127,44166,43729,43768,43687
803,J0861,Battery Module Cover,Assembly,68,398,521,5,13.6,44166,44234,43768,43836,43713
804,J0395,Engine Bracket,Grinding,55,399,513,3,18.33,44234,44289,43835,43890,43776
805,J0669,EV Battery Case,Milling,57,399,552,5,11.4,44289,44346,43890,43947,43794
806,J0134,Engine Bracket,Milling,48,401,492,3,16.0,44346,44394,43945,43993,43902
807,J0330,Brake Component,Grinding,42,401,517,4,10.5,44394,44436,43993,44035,43919
808,J0479,Drive Shaft,Grinding,79,401,600,4,19.75,44436,44515,44035,44114,43915
809,J0571,Drive Shaft,Lathe,63,401,543,4,15.75,44515,44578,44114,44177,44035
810,J0223,Sensor Housing,Milling,25,402,546,1,25.0,44578,44603,44176,44201,44057
811,J0485,Drive Shaft,Grinding,45,402,550,4,11.25,44603,44648,44201,44246,44098
812,J0863,EV Battery Case,Milling,102,402,638,5,20.4,44648,44750,44246,44348,44112
813,J0237,Engine Bracket,Milling,68,403,539,3,22.67,44750,44818,44347,44415,44279
814,J0293,EV Battery Case,Assembly,91,403,605,5,18.2,44818,44909,44415,44506,44304
815,J0359,Brake Component,Grinding,23,403,535,4,5.75,44909,44932,44506,44529,44397
816,J0186,Drive Shaft,Grinding,94,404,593,4,23.5,44932,45026,44528,44622,44433
817,J0682,Brake Component,Drilling,28,404,518,4,7.0,45026,45054,44622,44650,44536
818,J0796,Brake Component,Grinding,47,405,530,4,11.75,45054,45101,44649,44696,44571
819,J0306,Gear Box Cover,Milling,44,406,528,3,14.67,45101,45145,44695,44739,44617
820,J0624,Sensor Housing,Drilling,14,406,561,1,14.0,45145,45159,44739,44753,44598
821,J0736,Sensor Housing,Drilling,12,407,484,1,12.0,45159,45171,44752,44764,44687
822,J0783,Drive Shaft,Lathe,69,408,534,4,17.25,45171,45240,44763,44832,44706
823,J0596,Sensor Housing,Drilling,7,409,566,1,7.0,45240,45247,44831,44838,44681
824,J0612,Gear Box Cover,Drilling,27,409,485,3,9.0,45247,45274,44838,44865,44789
825,J0051,Drive Shaft,Grinding,56,410,598,4,14.0,45274,45330,44864,44920,44732
826,J0379,Engine Bracket,Milling,65,410,564,3,21.67,45330,45395,44920,44985,44831
827,J0905,Drive Shaft,Lathe,105,410,578,4,26.25,45395,45500,44985,45090,44922
828,J0954,Engine Bracket,Milling,49,411,541,3,16.33,45500,45549,45089,45138,45008
829,J0522,Drive Shaft,Lathe,93,412,560,5,18.6,45549,45642,45137,45230,45082
830,J0045,Battery Module Cover,Milling,63,413,560,4,15.75,45642,45705,45229,45292,45145
831,J0200,Battery Module Cover,Assembly,81,413,533,5,16.2,45705,45786,45292,45373,45253
832,J0660,Sensor Housing,Milling,7,413,511,1,7.0,45786,45793,45373,45380,45282
833,J0949,EV Battery Case,Assembly,64,413,557,5,12.8,45793,45857,45380,45444,45300
834,J0628,Gear Box Cover,Drilling,40,414,538,3,13.33,45857,45897,45443,45483,45359
835,J0180,Sensor Housing,Drilling,12,415,518,1,12.0,45897,45909,45482,45494,45391
836,J0255,EV Battery Case,Milling,80,415,536,5,16.0,45909,45989,45494,45574,45453
837,J0648,Battery Module Cover,Assembly,62,416,562,4,15.5,45989,46051,45573,45635,45489
838,J0875,Gear Box Cover,Milling,35,416,591,3,11.67,46051,46086,45635,45670,45495
839,J0007,Battery Module Cover,Milling,70,417,540,4,17.5,46086,46156,45669,45739,45616
840,J0277,EV Battery Case,Milling,67,418,593,5,13.4,46156,46223,45738,45805,45630
841,J0247,Brake Component,Drilling,24,419,522,4,6.0,46223,46247,45804,45828,45725
842,J0287,EV Battery Case,Assembly,96,419,610,5,19.2,46247,46343,45828,45924,45733
843,J0177,Gear Box Cover,Drilling,74,420,636,3,24.67,46343,46417,45923,45997,45781
844,J0478,Drive Shaft,Lathe,85,420,557,4,21.25,46417,46502,45997,46082,45945
845,J0699,Brake Component,Drilling,19,420,501,4,4.75,46502,46521,46082,46101,46020
846,J0106,Engine Bracket,Milling,27,422,554,3,9.0,46521,46548,46099,46126,45994
847,J0185,Battery Module Cover,Assembly,41,422,563,4,10.25,46548,46589,46126,46167,46026
848,J0054,EV Battery Case,Assembly,99,423,622,5,19.8,46589,46688,46166,46265,46066
849,J0895,Brake Component,Drilling,20,424,591,4,5.0,46688,46708,46264,46284,46117
850,J0382,Drive Shaft,Grinding,46,425,500,5,9.2,46708,46754,46283,46329,46254
851,J0560,Brake Component,Grinding,45,425,598,4,11.25,46754,46799,46329,46374,46201
852,J0805,EV Battery Case,Assembly,114,425,629,5,22.8,46799,46913,46374,46488,46284
853,J0386,EV Battery Case,Assembly,78,426,550,5,15.6,46913,46991,46487,46565,46441
854,J0110,Engine Bracket,Milling,49,427,522,3,16.33,46991,47040,46564,46613,46518
855,J0423,Drive Shaft,Lathe,111,427,610,4,27.75,47040,47151,46613,46724,46541
856,J0231,Brake Component,Grinding,49,428,517,5,9.8,47151,47200,46723,46772,46683
857,J0524,Brake Component,Grinding,49,428,547,4,12.25,47200,47249,46772,46821,46702
858,J0610,Brake Component,Grinding,44,428,498,5,8.8,47249,47293,46821,46865,46795
859,J0174,Sensor Housing,Drilling,17,429,528,1,17.0,47293,47310,46864,46881,46782
860,J0271,Drive Shaft,Grinding,105,429,574,4,26.25,47310,47415,46881,46986,46841
861,J0452,Gear Box Cover,Drilling,63,429,536,3,21.0,47415,47478,46986,47049,46942
862,J0488,Engine Bracket,Grinding,68,429,578,3,22.67,47478,47546,47049,47117,46968
863,J0016,Gear Box Cover,Drilling,29,430,486,4,7.25,47546,47575,47116,47145,47089
864,J0345,Battery Module Cover,Assembly,50,430,609,4,12.5,47575,47625,47145,47195,47016
865,J0749,Engine Bracket,Grinding,65,430,637,3,21.67,47625,47690,47195,47260,47053
866,J0401,Battery Module Cover,Assembly,56,431,509,5,11.2,47690,47746,47259,47315,47237
867,J0536,Engine Bracket,Grinding,55,432,626,3,18.33,47746,47801,47314,47369,47175
868,J0799,Sensor Housing,Drilling,17,432,493,1,17.0,47801,47818,47369,47386,47325
869,J0195,Drive Shaft,Lathe,118,433,688,4,29.5,47818,47936,47385,47503,47248
870,J0539,Drive Shaft,Grinding,76,433,629,4,19.0,47936,48012,47503,47579,47383
871,J0080,Engine Bracket,Milling,52,434,630,3,17.33,48012,48064,47578,47630,47434
872,J0831,Drive Shaft,Grinding,81,435,589,4,20.25,48064,48145,47629,47710,47556
873,J0870,Engine Bracket,Grinding,38,435,519,4,9.5,48145,48183,47710,47748,47664
874,J0957,Sensor Housing,Drilling,11,435,484,2,5.5,48183,48194,47748,47759,47710
875,J0530,Battery Module Cover,Assembly,74,436,648,4,18.5,48194,48268,47758,47832,47620
876,J0806,Battery Module Cover,Assembly,40,436,501,5,8.0,48268,48308,47832,47872,47807
877,J0334,Engine Bracket,Milling,44,437,531,3,14.67,48308,48352,47871,47915,47821
878,J0513,Sensor Housing,Milling,23,437,470,2,11.5,48352,48375,47915,47938,47905
879,J0235,Gear Box Cover,Milling,36,438,523,4,9.0,48375,48411,47937,47973,47888
880,J0243,Sensor Housing,Milling,25,439,561,1,25.0,48411,48436,47972,47997,47875
881,J0316,Gear Box Cover,Milling,74,439,639,3,24.67,48436,48510,47997,48071,47871
882,J0716,Drive Shaft,Lathe,92,440,590,5,18.4,48510,48602,48070,48162,48012
883,J0665,Battery Module Cover,Assembly,70,441,649,4,17.5,48602,48672,48161,48231,48023
884,J0739,Sensor Housing,Milling,9,441,594,1,9.0,48672,48681,48231,48240,48087
885,J0039,Battery Module Cover,Milling,76,442,544,5,15.2,48681,48757,48239,48315,48213
886,J0756,Brake Component,Grinding,37,442,593,4,9.25,48757,48794,48315,48352,48201
887,J0634,Engine Bracket,Grinding,76,444,667,3,25.33,48794,48870,48350,48426,48203
888,J0856,Gear Box Cover,Milling,77,444,568,3,25.67,48870,48947,48426,48503,48379
889,J0137,Battery Module Cover,Assembly,81,445,572,4,20.25,48947,49028,48502,48583,48456
890,J0480,Drive Shaft,Lathe,102,445,583,5,20.4,49028,49130,48583,48685,48547
891,J0656,Engine Bracket,Milling,36,445,620,3,12.0,49130,49166,48685,48721,48546
892,J0441,EV Battery Case,Assembly,78,446,580,5,15.6,49166,49244,48720,48798,48664
893,J0482,Brake Component,Grinding,37,446,537,4,9.25,49244,49281,48798,48835,48744
894,J0529,Battery Module Cover,Assembly,48,446,620,4,12.0,49281,49329,48835,48883,48709
895,J0602,Gear Box Cover,Milling,74,446,574,3,24.67,49329,49403,48883,48957,48829
896,J0626,Engine Bracket,Milling,47,446,584,3,15.67,49403,49450,48957,49004,48866
897,J0772,Brake Component,Drilling,38,446,554,4,9.5,49450,49488,49004,49042,48934
898,J0838,Engine Bracket,Milling,70,446,573,4,17.5,49488,49558,49042,49112,48985
899,J0057,EV Battery Case,Assembly,112,447,631,5,22.4,49558,49670,49111,49223,49039
900,J0767,Engine Bracket,Milling,66,447,591,3,22.0,49670,49736,49223,49289,49145
901,J0135,EV Battery Case,Milling,113,448,671,5,22.6,49736,49849,49288,49401,49178
902,J0516,Gear Box Cover,Drilling,50,448,540,3,16.67,49849,49899,49401,49451,49359
903,J0619,Sensor Housing,Milling,19,448,512,1,19.0,49899,49918,49451,49470,49406
904,J0812,Engine Bracket,Milling,28,448,603,3,9.33,49918,49946,49470,49498,49343
905,J0797,Gear Box Cover,Milling,42,449,584,3,14.0,49946,49988,49497,49539,49404
906,J0664,Gear Box Cover,Drilling,44,450,561,3,14.67,49988,50032,49538,49582,49471
907,J0198,Brake Component,Drilling,24,452,540,4,6.0,50032,50056,49580,49604,49516
908,J0226,Brake Component,Drilling,16,452,604,4,4.0,50056,50072,49604,49620,49468
909,J0073,Brake Component,Drilling,27,453,605,4,6.75,50072,50099,49619,49646,49494
910,J0588,Engine Bracket,Grinding,63,453,664,3,21.0,50099,50162,49646,49709,49498
911,J0295,Gear Box Cover,Milling,62,454,603,3,20.67,50162,50224,49708,49770,49621
912,J0050,EV Battery Case,Assembly,90,455,605,5,18.0,50224,50314,49769,49859,49709
913,J0511,Sensor Housing,Milling,12,455,604,1,12.0,50314,50326,49859,49871,49722
914,J0592,Brake Component,Drilling,45,455,635,4,11.25,50326,50371,49871,49916,49736
915,J0755,Engine Bracket,Milling,56,455,562,3,18.67,50371,50427,49916,49972,49865
